time_s,q_ref_1,q_ref_2,q_ref_3,q_ref_4,q_ref_5,q_ref_6,q_1,q_2,q_3,q_4,q_5,q_6,dq_ref_1,dq_ref_2,dq_ref_3,dq_ref_4,dq_ref_5,dq_ref_6,dq_1,dq_2,dq_3,dq_4,dq_5,dq_6,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tcp_ref_x,tcp_ref_y,tcp_ref_z,tcp_x,tcp_y,tcp_z
4.759,-0.282502411,0.228986119,-1.816842868,-0.565504408,0.547117564,0.496683241,-0.2825436132698768,0.22890153798917057,-1.816821295976577,-0.565505501330948,0.5471184533093643,0.4966831538183073,0.073367531,-0.009205645,-0.063762102,0.171979881,0.0111025,-0.162083706,0.07334163876885488,-0.009197045445221246,-0.06377455040327858,0.17197772944937204,0.011093499790194911,-0.16208045242327324,0.004638071610582883,0.008286109987367014,-0.001526587421374792,2.6169720215907244e-05,-4.392988740059209e-06,1.2589399545070968e-09,0.6017103480850146,-0.025046500956028592,0.5059396206770441,0.601698993276536,-0.02506828343876879,0.5059986200446714
4.76,-0.282429039,0.228976918,-1.816906627,-0.565332422,0.547128674,0.496521155,-0.28247026341235615,0.22889235079107256,-1.8168850645600847,-0.5653335118863293,0.5471295616603821,0.49652106712352606,0.073375741,-0.0091958,-0.063756128,0.171991584,0.011117341,-0.162089942,0.07334985752067681,-0.00918719809799429,-0.06376858350775721,0.17198944461872256,0.011108351017816315,-0.16208669478121243,0.004640110822079213,0.008284682852629649,-0.0015257070691130359,2.6076489140824943e-05,-4.381612729031058e-06,3.8519187883778685e-09,0.6017103320255481,-0.024996359957707954,0.5059396373843638,0.6016989792669056,-0.025018156706673247,0.50599862442439
4.761,-0.282355659,0.228967727,-1.81697038,-0.565160424,0.547139799,0.496359062,-0.28239690533354483,0.22888317344048043,-1.8169488271729184,-0.5651615107349297,0.5471406848616989,0.49635897420288666,0.073383953,-0.009185954,-0.06375015,0.172003279,0.01113218,-0.162096167,0.07335807881130302,-0.009177350592143243,-0.06376261283371627,0.17200115139962688,0.011123201316785597,-0.16209292063940037,0.004642117128424994,0.008283287794823326,-0.0015248208270770558,2.5989899340495004e-05,-4.369275381647768e-06,3.6824921001432536e-09,0.6017103160617621,-0.02494621909239221,0.5059396540470427,0.6016989653081735,-0.0249680299750353,0.5059986287850655
4.762,-0.282282271,0.228958546,-1.817034128,-0.564988415,0.547150938,0.496196962,-0.2823235390309407,0.228874005937577,-1.8170125838113265,-0.5649894978848216,0.5471518229125734,0.4961968750664368,0.073392168,-0.009176108,-0.063744168,0.172014966,0.011147019,-0.162102381,0.073366302604101,-0.00916750290342645,-0.06375663840812126,0.17201285010814818,0.011138050874459864,-0.1620991364498739,0.004644111012053198,0.0082819043108295,-0.0015240085639403045,2.5889480135432574e-05,-4.3650629632224075e-06,1.236679623151075e-09,0.6017102999274533,-0.024896078361865085,0.5059396700012225,0.6016989514003558,-0.024917903243846108,0.5059986331267332
4.763,-0.282208875,0.228949375,-1.817097869,-0.564816394,0.547162093,0.496034857,-0.2822501645020586,0.22886484828249734,-1.8170763344717218,-0.56481747334406,0.5471629758115351,0.4960347697190963,0.073400386,-0.009166262,-0.063738183,0.172026644,0.011161857,-0.162108585,0.07337452888209398,-0.009157655079658392,-0.06375066039542249,0.17202454076155166,0.011152898961646262,-0.1621053473404417,0.004646092563976578,0.008280533343434822,-0.001523123935490922,2.5793358094827745e-05,-4.349096174098045e-06,2.829946350590956e-09,0.6017102840836599,-0.02484593777403705,0.5059396864455747,0.601698937543429,-0.024867776513130036,0.505998637449319
4.764,-0.28213547,0.228940213,-1.817161604,-0.564644362,0.547173262,0.495872745,-0.28217678174440336,0.2288557004754428,-1.81714007915029,-0.564645437121022,0.5471741435581842,0.495872658175125,0.073408606,-0.009156416,-0.063732193,0.172038315,0.011176694,-0.162114778,0.07338275765524763,-0.009147807054549636,-0.06374467856831297,0.1720362230379527,0.011167746649132651,-0.16211154397131294,0.004648141335383549,0.008279073546713922,-0.0015222188837897832,2.568634453431473e-05,-4.341906407507798e-06,1.7523300721577912e-09,0.6017102681180724,-0.02479579672864371,0.5059397032100353,0.6016989237374023,-0.02481764978287043,0.5059986417528665
4.765,-0.282062058,0.228931062,-1.817225333,-0.564472318,0.547184446,0.495710627,-0.2821033907554039,0.22884656251656832,-1.8172038178431025,-0.5644733892246339,0.5471853261509536,0.4957105404433305,0.073416828,-0.00914657,-0.0637262,0.172049976,0.01119153,-0.16212096,0.07339098899943679,-0.009137958874477839,-0.06373869281232847,0.1720478963881005,0.011182592769488839,-0.16211773179445216,0.00465005555165543,0.008277725832723931,-0.0015213275545551408,2.5583716476706986e-05,-4.3328942800581124e-06,1.4135646675405995e-09,0.6017102523934079,-0.024745656472173794,0.5059397193433228,0.6016989099822618,-0.02476752305306975,0.5059986460373197
4.766,-0.281988637,0.22892192,-1.817289056,-0.564300262,0.547195645,0.495548503,-0.2820299915326041,0.22883743440609192,-1.8172675505462772,-0.5643013296634312,0.547196523588684,0.49554841653381027,0.073425053,-0.009136723,-0.063720203,0.17206163,0.011206366,-0.162127132,0.0733992227997816,-0.009128110476402539,-0.06373270317479318,0.1720595612027456,0.011197437730385307,-0.162123909520231,0.0046520572647801295,0.008276308918859256,-0.0015204335011254067,2.5490863130972485e-05,-4.321752032932294e-06,1.6001876046445212e-09,0.6017102366171931,-0.024695515703333126,0.5059397360146584,0.6016988962780203,-0.024717396323775866,0.5059986503026516
4.767,-0.281915208,0.228912788,-1.817352774,-0.564128195,0.547206859,0.495386373,-0.2819565840734968,0.22882831614418608,-1.817331277256001,-0.5641292584457525,0.5472077358704177,0.4953862864576536,0.073433281,-0.009126876,-0.063714203,0.172073275,0.0112212,-0.162133293,0.0734074591073262,-0.009118261905846293,-0.06372670972388275,0.17207121767871217,0.01121228173372818,-0.16213007615666425,0.004654045203156265,0.008274903698318077,-0.0015196319377857037,2.5383557624825137e-05,-4.309571041298532e-06,2.2795723397805704e-09,0.6017102206693006,-0.024645375025840525,0.5059397520663687,0.6016988826246839,-0.024667269594987256,0.505998654548874
4.768,-0.28184177,0.228903666,-1.817416485,-0.563956116,0.547218087,0.495224237,-0.28188316837560473,0.228819207730963,-1.8173949979687014,-0.5639571755798402,0.5472189629955109,0.49522415022692146,0.073441511,-0.009117029,-0.063708198,0.172084911,0.011236034,-0.162139443,0.07341569789206175,-0.009108413223067406,-0.063720712700409,0.1720828659122967,0.011227125093125671,-0.1621362307321259,0.004656099719239082,0.008273511365047767,-0.001518727297349809,2.5281772210616893e-05,-4.305501671907595e-06,3.3378057406885502e-09,0.6017102050354246,-0.02459523399361642,0.5059397684240345,0.6016988690222067,-0.024617142866686578,0.5059986587759681
4.769,-0.281768324,0.228894554,-1.81748019,-0.563784025,0.547229331,0.495062094,-0.28180974443634943,0.22881010916663017,-1.8174587126803985,-0.5637850810745597,0.5472302049620725,0.4950620078551348,0.073449743,-0.009107182,-0.06370219,0.172096539,0.011250866,-0.162145582,0.07342393925530073,-0.009098564332857119,-0.06371471169706272,0.1720945052804381,0.011241966561671238,-0.16214237178662713,0.004658118528926836,0.008272129994125813,-0.001517838415112438,2.5188930317610048e-05,-4.289901560514814e-06,1.6175257266937116e-09,0.6017101894954004,-0.024545093054605924,0.5059397848247082,0.6016988554705976,-0.024567016138888616,0.5059986629838447
4.77,-0.281694871,0.228885452,-1.817543889,-0.563611922,0.547240589,0.494899945,-0.28173631225321616,0.22880102045138606,-1.8175224213872836,-0.5636129749381623,0.5472414617696463,0.49489985934904246,0.073457978,-0.009097335,-0.063696178,0.172108159,0.011265698,-0.162151711,0.07343218313327006,-0.009088715244098424,-0.06370870688502653,0.17210613639744515,0.011256807573753917,-0.16214850609235565,0.004660022656213236,0.008270759743361292,-0.001516946856885637,2.5103968356254835e-05,-4.282483339165984e-06,5.602610975152969e-10,0.6017101740245318,-0.024494952910070072,0.5059398010858246,0.6016988419698711,-0.02451688941155952,0.5059986671725538
4.771,-0.281621409,0.22887636,-1.817607582,-0.563439808,0.547251862,0.494737791,-0.2816628718237881,0.22879194158542487,-1.8175861240855957,-0.5634408571785683,0.5472527334170273,0.49473770471657746,0.073466216,-0.009087487,-0.063690162,0.172119771,0.011280528,-0.162157829,0.07344042942807107,-0.009078865961200798,-0.06370269831203404,0.17211775959402273,0.011271647381068992,-0.16215463246499648,0.004662013817387234,0.00826942068152866,-0.0015160521597930021,2.500638331948135e-05,-4.2738608076456006e-06,3.1274672718240153e-09,0.6017101586008907,-0.024444812316339787,0.5059398171702403,0.601698828520053,-0.02446676268475499,0.5059986713420996
4.772,-0.281547938,0.228867277,-1.817671269,-0.563267683,0.54726315,0.49457563,-0.28158942314554875,0.2287828725689815,-1.8176498207714034,-0.5632687278043759,0.5472640199029353,0.49457554397438164,0.073474456,-0.009077639,-0.063684142,0.172131374,0.011295358,-0.162163937,0.07344867823932107,-0.009069016443378819,-0.06369668580756362,0.17212937419239038,0.011286485907947171,-0.16216074219580057,0.004664069768453294,0.008267991969427256,-0.0015151573667206986,2.4895702737337544e-05,-4.262983325995819e-06,2.492519097785345e-09,0.6017101430531885,-0.024394671225103016,0.505939833662322,0.6016988151211637,-0.02441663595849016,0.5059986754924441
4.773,-0.28147446,0.228858204,-1.817734951,-0.563095546,0.547274453,0.494413463,-0.2815159662159245,0.22877381340222963,-1.8177135114407608,-0.5630965868245791,0.5472753212261882,0.4944133771323071,0.073482699,-0.009067792,-0.063678119,0.172142969,0.011310187,-0.162170033,0.07345692962425537,-0.009059166751865638,-0.0636906693574626,0.172140979796802,0.011301323252933985,-0.16216684207453017,0.004666009107344993,0.00826655481435061,-0.0015143590197406187,2.4794897977575836e-05,-4.2503883486578325e-06,2.3290411155230223e-09,0.6017101273787712,-0.024344530826197513,0.5059398496599742,0.6016988017731881,-0.024366509232740884,0.5059986796235492
4.774,-0.281400973,0.228849142,-1.817798626,-0.562923397,0.547285771,0.49425129,-0.2814425010324985,0.22876476408524643,-1.8177771960901896,-0.562924434247078,0.5472866373862781,0.4942512042002207,0.073490944,-0.009057944,-0.063672092,0.172154555,0.011325015,-0.162176119,0.07346518342599478,-0.009049316983204866,-0.06368464942893552,0.17215257750101248,0.011316160090006019,-0.16217293208640748,0.004668014729956038,0.00826525113945483,-0.0015134739218689575,2.4699939535133275e-05,-4.236407784652743e-06,2.4462506087452426e-09,0.6017101121877242,-0.024294390079770193,0.5059398654672738,0.6016987884760772,-0.024316382507503117,0.5059986837354258
4.775,-0.281327478,0.228840089,-1.817862295,-0.562751237,0.547297103,0.494089111,-0.28136902759275634,0.22875572461828833,-1.8178408747158028,-0.562752270080242,0.5472979683825647,0.4940890251890801,0.073499191,-0.009048095,-0.06366606,0.172166133,0.011339842,-0.162182195,0.07347343974216393,-0.009039466958087335,-0.06367862561316587,0.1721641668360425,0.01133099628655909,-0.16217901114060093,0.004669984432353336,0.008263877332913248,-0.001512572925127742,2.4593932755390124e-05,-4.230968926732283e-06,2.724007850396506e-09,0.6017100968475018,-0.02424424949013536,0.505939881589819,0.6016987752298608,-0.02426625578275552,0.5059986878280891
4.776,-0.281253974,0.228831045,-1.817925958,-0.562579065,0.54730845,0.493926925,-0.28129554589419076,0.22874669500156639,-1.8179045473136275,-0.5625800943329041,0.5473093142133563,0.4939268401106344,0.073507441,-0.009038247,-0.063660026,0.172177702,0.011354668,-0.162188259,0.07348169856558776,-0.009029616721949057,-0.06367259782467613,0.17217574733781021,0.01134583079156379,-0.16218507844565566,0.0046720381073189765,0.00826239428234364,-0.001511705714982936,2.4495982462235943e-05,-4.223529345113997e-06,2.2374923025482112e-10,0.6017100814528555,-0.024194108400000462,0.5059398982460614,0.6016987620345451,-0.02421612905853766,0.5059986919014634
4.777,-0.281180463,0.228822012,-1.817989615,-0.562406881,0.547319812,0.493764734,-0.28122205593426824,0.22873767523518515,-1.817968213879933,-0.5624079070134181,0.5473206748772758,0.49376464896997635,0.073515694,-0.009028398,-0.063653987,0.172189264,0.011369493,-0.162194313,0.07348995992250458,-0.009019766381240368,-0.06366656630533182,0.17218731948596724,0.01136066391948575,-0.16219114065809093,0.00467397497673383,0.00826104410629143,-0.0015108207200498214,2.440929642782974e-05,-4.214232500299175e-06,1.302718173334921e-09,0.6017100662970404,-0.02414396811276888,0.5059399142660022,0.6016987488901048,-0.024166002334834073,0.5059986959555166
4.778,-0.281106943,0.228812989,-1.818053266,-0.562234686,0.547331189,0.493602537,-0.2811485577105457,0.22872866531935407,-1.818031874410923,-0.5622357081298294,0.5473320503732733,0.49360245177991785,0.073523949,-0.00901855,-0.063647944,0.172200816,0.011384317,-0.162200356,0.07349822372257248,-0.00900991583107439,-0.06366053099007139,0.1721988835887261,0.011375495997528086,-0.16219719005850639,0.004675976603120691,0.008259684686080376,-0.0015099352850169723,2.430741913445056e-05,-4.2032314966859025e-06,2.3849269847886426e-09,0.601710051186473,-0.024093827384402477,0.5059399301062063,0.6016987357965637,-0.024115875611673138,0.5059986999902527
4.779,-0.281033415,0.228803975,-1.818116911,-0.56206248,0.547342581,0.493440333,-0.2810750512205061,0.2287196652542867,-1.8180955289026899,-0.562063497690773,0.5473434407003084,0.4934402485538143,0.073532207,-0.009008701,-0.063641898,0.172212361,0.01139914,-0.162206389,0.07350649003960635,-0.00900006506738042,-0.06365449176689987,0.17221043905638964,0.011390327035173186,-0.16220322610357707,0.004677961258479912,0.008258255918938556,-0.0015090675144071586,2.4197702680472943e-05,-4.190520670458407e-06,3.068432974373303e-10,0.6017100359257967,-0.02404368676838648,0.5059399463510137,0.601698722753929,-0.02406574888904819,0.5059987040056484
4.78,-0.280959879,0.228794971,-1.81818055,-0.561890261,0.547353988,0.493278124,-0.2810015364616567,0.22871067504012738,-1.8181591773514256,-0.5618912757048856,0.5473548458575536,0.4932780392979594,0.073540467,-0.008998852,-0.063635847,0.172223897,0.011413962,-0.162212411,0.07351475884938301,-0.008990214159312752,-0.06364844873571572,0.17222198588736623,0.011405157245135517,-0.16220925585489396,0.004679909178008368,0.008256839173518826,-0.001508184114489941,2.4116322980938243e-05,-4.176198103248048e-06,1.694513327432626e-09,0.6017100208273163,-0.02399354630013017,0.5059399626707936,0.601698709762175,-0.024015622166946617,0.5059987080016946
4.781,-0.280886334,0.228785977,-1.818244182,-0.561718032,0.547365409,0.493115909,-0.28092801343156676,0.22870169467703197,-1.8182228197534291,-0.5617190421799987,0.5473662658445267,0.49311582402565685,0.07354873,-0.008989002,-0.063629793,0.172235425,0.011428784,-0.162218422,0.0735230300899483,-0.008980363095407534,-0.06364240200355431,0.17223352488698754,0.01141998697316069,-0.1622152723025456,0.004681941357708441,0.008255454204953924,-0.0015072356687941824,2.4003825997931383e-05,-4.1699318480978645e-06,2.9472331664060063e-09,0.6017100058977882,-0.023943405507111572,0.5059399790352166,0.6016986968213123,-0.023965495445363486,0.5059987119784616
4.782,-0.280812781,0.228776993,-1.818307809,-0.561545791,0.547376845,0.492953687,-0.28085448212765074,0.22869272416524808,-1.818286456104485,-0.5615467971255692,0.5473777006593448,0.4929536027514203,0.073556995,-0.008979153,-0.063623735,0.172246944,0.011443604,-0.162224422,0.07353130391600965,-0.008970511783888045,-0.06363635105579599,0.17224505442947569,0.011434814818041372,-0.16222127423656288,0.004683934444879856,0.008254059152954171,-0.0015063747484707068,2.390165243248976e-05,-4.162002468914225e-06,9.246640342297285e-10,0.6017099908638317,-0.023893264815336178,0.5059399949012889,0.601698683931356,-0.023915368724314195,0.5059987159358589
4.783,-0.28073922,0.228768019,-1.81837143,-0.561373538,0.547388296,0.49279146,-0.28078094254741665,0.22868376350493977,-1.8183500864008055,-0.5613745405500002,0.5473891503007222,0.4927913754814523,0.073565263,-0.008969303,-0.063617674,0.172258455,0.011458423,-0.162230411,0.07353958023410115,-0.008960660308307222,-0.06363029632055613,0.17225657556896484,0.011449641377482661,-0.16222726996801193,0.00468591005964053,0.008252695672166487,-0.0015055308066602713,2.380986207511926e-05,-4.152195962970132e-06,2.273084103165963e-09,0.6017099759205907,-0.023843124282371012,0.5059400107132258,0.601698671092295,-0.023865242003803862,0.5059987198738427
4.784,-0.280665651,0.228759055,-1.818435045,-0.561201274,0.547399762,0.492629226,-0.28070739468840417,0.22867481269627943,-1.8184137106386957,-0.5612022724613156,0.5474006147677061,0.4926291422291276,0.073573533,-0.008959453,-0.063611608,0.172269957,0.011473242,-0.16223639,0.07354785901247239,-0.008950808660354316,-0.06362423789017034,0.17226808868469423,0.011464466983853894,-0.1622332523246912,0.004687848590967103,0.008251343579142416,-0.0015046706616144156,2.3705856924072233e-05,-4.140168988112265e-06,2.9859234640380894e-10,0.6017099609970816,-0.023792983916867388,0.5059400263427961,0.6016986583041282,-0.02381511528383141,0.5059987237924014
4.785,-0.280592073,0.2287501,-1.818498653,-0.561028998,0.547411243,0.492466987,-0.28063383854816504,0.22866587173945965,-1.8184773288143594,-0.5610299928678774,0.5474120940595,0.4924669030007188,0.073581806,-0.008949603,-0.063605539,0.172281451,0.011488059,-0.162242358,0.07355614023910458,-0.00894095681976398,-0.06361817566374652,0.17227959343826812,0.011479291793957142,-0.16223922840880256,0.004689870034412513,0.008249902449315484,-0.0015037482313040584,2.3612481012014186e-05,-4.126991978415338e-06,1.6305477967826327e-09,0.6017099462120179,-0.02374284311783345,0.5059400429467613,0.6016986455668522,-0.02376498856440382,0.5059987276915274
